age,year,mx
73,2032,0.01937
73,2033,0.01905
73,2034,0.01874
73,2035,0.01844
73,2036,0.01814
73,2037,0.01784
73,2038,0.01755
73,2039,0.01726
73,2040,0.01698
73,2041,0.01671
73,2042,0.01643
73,2043,0.01617
73,2044,0.0159
73,2045,0.01564
73,2046,0.01539
73,2047,0.01514
73,2048,0.01489
73,2049,0.01465
73,2050,0.01441
73,2051,0.01418
73,2052,0.01394
73,2053,0.01372
73,2054,0.01349
73,2055,0.01327
73,2056,0.01306
73,2057,0.01285
73,2058,0.01264
73,2059,0.01243
73,2060,0.01223
73,2061,0.01203
73,2062,0.01183
73,2063,0.01164
73,2064,0.01145
73,2065,0.01126
73,2066,0.01108
73,2067,0.0109
73,2068,0.01072
73,2069,0.01055
73,2070,0.01038
73,2071,0.01021
73,2072,0.01004
73,2073,0.00988
73,2074,0.00972
73,2075,0.00956
73,2076,0.0094
73,2077,0.00925
73,2078,0.0091
73,2079,0.00895
73,2080,0.0088
73,2081,0.00866
73,2082,0.00852
73,2083,0.00838
73,2084,0.00824
73,2085,0.00811
73,2086,0.00798
73,2087,0.00785
73,2088,0.00772
73,2089,0.00759
73,2090,0.00747
73,2091,0.00735
73,2092,0.00723
73,2093,0.00711
73,2094,0.007
73,2095,0.00688
73,2096,0.00677
73,2097,0.00666
73,2098,0.00655
73,2099,0.00644
73,2100,0.00634
74,2022,0.02589
74,2023,0.02513
74,2024,0.02436
74,2025,0.02397
74,2026,0.02358
74,2027,0.0232
74,2028,0.02283
74,2029,0.02246
74,2030,0.0221
74,2031,0.02174
74,2032,0.02139
74,2033,0.02105
74,2034,0.02071
74,2035,0.02037
74,2036,0.02005
74,2037,0.01972
74,2038,0.0194
74,2039,0.01909
74,2040,0.01878
74,2041,0.01848
74,2042,0.01818
74,2043,0.01789
74,2044,0.0176
74,2045,0.01732
74,2046,0.01704
74,2047,0.01676
74,2048,0.01649
74,2049,0.01623
74,2050,0.01597
74,2051,0.01571
74,2052,0.01546
74,2053,0.01521
74,2054,0.01496
74,2055,0.01472
74,2056,0.01448
74,2057,0.01425
74,2058,0.01402
74,2059,0.01379
74,2060,0.01357
74,2061,0.01335
74,2062,0.01314
74,2063,0.01292
74,2064,0.01272
74,2065,0.01251
74,2066,0.01231
74,2067,0.01211
74,2068,0.01192
74,2069,0.01172
74,2070,0.01153
74,2071,0.01135
74,2072,0.01117
74,2073,0.01099
74,2074,0.01081
74,2075,0.01063
74,2076,0.01046
74,2077,0.01029
74,2078,0.01013
74,2079,0.00996
74,2080,0.0098
74,2081,0.00965
74,2082,0.00949
74,2083,0.00934
74,2084,0.00919
74,2085,0.00904
74,2086,0.00889
74,2087,0.00875
74,2088,0.00861
74,2089,0.00847
74,2090,0.00833
74,2091,0.0082
74,2092,0.00807
74,2093,0.00794
74,2094,0.00781
74,2095,0.00768
74,2096,0.00756
74,2097,0.00744
74,2098,0.00732
74,2099,0.0072
74,2100,0.00708
75,2022,0.02866
75,2023,0.02782
75,2024,0.02698
75,2025,0.02655
75,2026,0.02613
75,2027,0.02571
75,2028,0.0253
75,2029,0.0249
75,2030,0.0245
75,2031,0.02411
75,2032,0.02373
75,2033,0.02335
75,2034,0.02298
75,2035,0.02261
75,2036,0.02225
75,2037,0.0219
75,2038,0.02155
75,2039,0.0212
75,2040,0.02086
75,2041,0.02053
75,2042,0.02021
75,2043,0.01988
75,2044,0.01957
75,2045,0.01925
75,2046,0.01895
75,2047,0.01865
75,2048,0.01835
75,2049,0.01806
75,2050,0.01777
75,2051,0.01749
75,2052,0.01721
75,2053,0.01693
75,2054,0.01666
75,2055,0.0164
75,2056,0.01614
75,2057,0.01588
75,2058,0.01563
75,2059,0.01538
75,2060,0.01513
75,2061,0.01489
75,2062,0.01465
75,2063,0.01442
75,2064,0.01419
75,2065,0.01396
75,2066,0.01374
75,2067,0.01352
75,2068,0.01331
75,2069,0.01309
75,2070,0.01289
75,2071,0.01268
75,2072,0.01248
75,2073,0.01228
75,2074,0.01208
75,2075,0.01189
75,2076,0.0117
75,2077,0.01151
75,2078,0.01133
75,2079,0.01115
75,2080,0.01097
75,2081,0.0108
75,2082,0.01063
75,2083,0.01046
75,2084,0.01029
75,2085,0.01013
75,2086,0.00996
75,2087,0.00981
75,2088,0.00965
75,2089,0.0095
75,2090,0.00934
75,2091,0.0092
75,2092,0.00905
75,2093,0.0089
75,2094,0.00876
75,2095,0.00862
75,2096,0.00849
75,2097,0.00835
75,2098,0.00822
75,2099,0.00809
75,2100,0.00796
76,2022,0.03183
76,2023,0.03091
76,2024,0.02998
76,2025,0.02951
76,2026,0.02905
76,2027,0.02859
76,2028,0.02814
76,2029,0.0277
76,2030,0.02726
76,2031,0.02684
76,2032,0.02641
76,2033,0.026
76,2034,0.02559
76,2035,0.02519
76,2036,0.02479
76,2037,0.0244
76,2038,0.02402
76,2039,0.02364
76,2040,0.02327
76,2041,0.0229
76,2042,0.02254
76,2043,0.02219
76,2044,0.02184
76,2045,0.0215
76,2046,0.02116
76,2047,0.02083
76,2048,0.0205
76,2049,0.02018
76,2050,0.01986
76,2051,0.01955
76,2052,0.01924
76,2053,0.01894
76,2054,0.01864
76,2055,0.01835
76,2056,0.01806
76,2057,0.01777
76,2058,0.01749
76,2059,0.01722
76,2060,0.01695
76,2061,0.01668
76,2062,0.01642
76,2063,0.01616
76,2064,0.01591
76,2065,0.01566
76,2066,0.01541
76,2067,0.01517
76,2068,0.01493
76,2069,0.01469
76,2070,0.01446
76,2071,0.01424
76,2072,0.01401
76,2073,0.01379
76,2074,0.01358
76,2075,0.01336
76,2076,0.01315
76,2077,0.01294
76,2078,0.01274
76,2079,0.01254
76,2080,0.01234
76,2081,0.01215
76,2082,0.01196
76,2083,0.01177
76,2084,0.01159
76,2085,0.0114
76,2086,0.01122
76,2087,0.01105
76,2088,0.01087
76,2089,0.0107
76,2090,0.01053
76,2091,0.01037
76,2092,0.01021
76,2093,0.01005
76,2094,0.00989
76,2095,0.00973
76,2096,0.00958
76,2097,0.00943
76,2098,0.00928
76,2099,0.00913
76,2100,0.00899
77,2022,0.03544
77,2023,0.03443
77,2024,0.03342
77,2025,0.03291
77,2026,0.0324
77,2027,0.0319
77,2028,0.0314
77,2029,0.03092
77,2030,0.03044
77,2031,0.02997
77,2032,0.0295
77,2033,0.02905
77,2034,0.0286
77,2035,0.02815
77,2036,0.02772
77,2037,0.02729
77,2038,0.02687
77,2039,0.02645
77,2040,0.02604
77,2041,0.02564
77,2042,0.02524
77,2043,0.02485
77,2044,0.02447
77,2045,0.02409
77,2046,0.02372
77,2047,0.02335
77,2048,0.02299
77,2049,0.02263
77,2050,0.02228
77,2051,0.02194
77,2052,0.0216
77,2053,0.02126
77,2054,0.02093
77,2055,0.02061
77,2056,0.02029
77,2057,0.01998
77,2058,0.01967
77,2059,0.01936
77,2060,0.01906
77,2061,0.01877
77,2062,0.01848
77,2063,0.01819
77,2064,0.01791
77,2065,0.01763
77,2066,0.01736
77,2067,0.01709
77,2068,0.01683
77,2069,0.01657
77,2070,0.01631
77,2071,0.01606
77,2072,0.01581
77,2073,0.01556
77,2074,0.01532
77,2075,0.01509
77,2076,0.01485
77,2077,0.01462
77,2078,0.0144
77,2079,0.01417
77,2080,0.01395
77,2081,0.01374
77,2082,0.01353
77,2083,0.01332
77,2084,0.01311
77,2085,0.01291
77,2086,0.01271
77,2087,0.01251
77,2088,0.01232
77,2089,0.01213
77,2090,0.01194
77,2091,0.01175
77,2092,0.01157
77,2093,0.01139
77,2094,0.01122
77,2095,0.01104
77,2096,0.01087
77,2097,0.0107
77,2098,0.01054
77,2099,0.01037
77,2100,0.01021
78,2022,0.03958
78,2023,0.03847
78,2024,0.03736
78,2025,0.03679
78,2026,0.03624
78,2027,0.03569
78,2028,0.03514
78,2029,0.03461
78,2030,0.03408
78,2031,0.03357
78,2032,0.03306
78,2033,0.03255
78,2034,0.03206
78,2035,0.03157
78,2036,0.03109
78,2037,0.03062
78,2038,0.03016
78,2039,0.0297
78,2040,0.02925
78,2041,0.0288
78,2042,0.02836
78,2043,0.02793
78,2044,0.02751
78,2045,0.02709
78,2046,0.02668
78,2047,0.02627
78,2048,0.02587
78,2049,0.02548
78,2050,0.02509
78,2051,0.02471
78,2052,0.02434
78,2053,0.02397
78,2054,0.0236
78,2055,0.02325
78,2056,0.02289
78,2057,0.02254
78,2058,0.0222
78,2059,0.02186
78,2060,0.02153
78,2061,0.02121
78,2062,0.02088
78,2063,0.02057
78,2064,0.02025
78,2065,0.01995
78,2066,0.01964
78,2067,0.01934
78,2068,0.01905
78,2069,0.01876
78,2070,0.01848
78,2071,0.0182
78,2072,0.01792
78,2073,0.01765
78,2074,0.01738
78,2075,0.01712
78,2076,0.01686
78,2077,0.0166
78,2078,0.01635
78,2079,0.0161
78,2080,0.01585
78,2081,0.01561
78,2082,0.01538
78,2083,0.01514
78,2084,0.01491
78,2085,0.01469
78,2086,0.01446
78,2087,0.01424
78,2088,0.01403
78,2089,0.01381
78,2090,0.0136
78,2091,0.0134
78,2092,0.01319
78,2093,0.01299
78,2094,0.0128
78,2095,0.0126
78,2096,0.01241
78,2097,0.01222
78,2098,0.01204
78,2099,0.01185
78,2100,0.01167
79,2022,0.0443
79,2023,0.04309
79,2024,0.04188
79,2025,0.04125
79,2026,0.04064
79,2027,0.04004
79,2028,0.03944
79,2029,0.03886
79,2030,0.03828
79,2031,0.03771
79,2032,0.03715
79,2033,0.0366
79,2034,0.03605
79,2035,0.03552
79,2036,0.03499
79,2037,0.03447
79,2038,0.03396
79,2039,0.03345
79,2040,0.03296
79,2041,0.03247
79,2042,0.03199
79,2043,0.03151
79,2044,0.03104
79,2045,0.03058
79,2046,0.03013
79,2047,0.02968
79,2048,0.02924
79,2049,0.0288
79,2050,0.02838
79,2051,0.02795
79,2052,0.02754
79,2053,0.02713
79,2054,0.02673
79,2055,0.02633
79,2056,0.02594
79,2057,0.02555
79,2058,0.02517
79,2059,0.0248
79,2060,0.02443
79,2061,0.02407
79,2062,0.02371
79,2063,0.02336
79,2064,0.02301
79,2065,0.02267
79,2066,0.02233
79,2067,0.022
79,2068,0.02167
79,2069,0.02135
79,2070,0.02104
79,2071,0.02072
79,2072,0.02042
79,2073,0.02011
79,2074,0.01981
79,2075,0.01952
79,2076,0.01923
79,2077,0.01894
79,2078,0.01866
79,2079,0.01838
79,2080,0.01811
79,2081,0.01784
79,2082,0.01758
79,2083,0.01732
79,2084,0.01706
79,2085,0.01681
79,2086,0.01656
79,2087,0.01631
79,2088,0.01607
79,2089,0.01583
79,2090,0.01559
79,2091,0.01536
79,2092,0.01513
79,2093,0.01491
79,2094,0.01469
79,2095,0.01447
79,2096,0.01425
79,2097,0.01404
79,2098,0.01383
79,2099,0.01363
79,2100,0.01343
80,2022,0.0497
80,2023,0.04837
80,2024,0.04704
80,2025,0.04636
80,2026,0.04569
80,2027,0.04503
80,2028,0.04438
80,2029,0.04374
80,2030,0.04311
80,2031,0.04249
80,2032,0.04187
80,2033,0.04127
80,2034,0.04067
80,2035,0.04008
80,2036,0.0395
80,2037,0.03893
80,2038,0.03837
80,2039,0.03781
80,2040,0.03727
80,2041,0.03673
80,2042,0.0362
80,2043,0.03567
80,2044,0.03516
80,2045,0.03465
80,2046,0.03415
80,2047,0.03365
80,2048,0.03317
80,2049,0.03269
80,2050,0.03222
80,2051,0.03175
80,2052,0.03129
80,2053,0.03084
80,2054,0.03039
80,2055,0.02995
80,2056,0.02952
80,2057,0.02909
80,2058,0.02867
80,2059,0.02826
80,2060,0.02785
80,2061,0.02745
80,2062,0.02705
80,2063,0.02666
80,2064,0.02627
80,2065,0.02589
80,2066,0.02552
80,2067,0.02515
80,2068,0.02479
80,2069,0.02443
80,2070,0.02408
80,2071,0.02373
80,2072,0.02338
80,2073,0.02305
80,2074,0.02271
80,2075,0.02239
80,2076,0.02206
80,2077,0.02174
80,2078,0.02143
80,2079,0.02112
80,2080,0.02081
80,2081,0.02051
80,2082,0.02022
80,2083,0.01992
80,2084,0.01964
80,2085,0.01935
80,2086,0.01907
80,2087,0.0188
80,2088,0.01852
80,2089,0.01826
80,2090,0.01799
80,2091,0.01773
80,2092,0.01748
80,2093,0.01722
80,2094,0.01697
80,2095,0.01673
80,2096,0.01649
80,2097,0.01625
80,2098,0.01601
80,2099,0.01578
80,2100,0.01555
81,2022,0.05587
81,2023,0.05441
81,2024,0.05295
81,2025,0.05221
81,2026,0.05148
81,2027,0.05076
81,2028,0.05005
81,2029,0.04935
81,2030,0.04866
81,2031,0.04798
81,2032,0.04731
81,2033,0.04665
81,2034,0.046
81,2035,0.04535
81,2036,0.04472
81,2037,0.04409
81,2038,0.04348
81,2039,0.04287
81,2040,0.04227
81,2041,0.04168
81,2042,0.0411
81,2043,0.04052
81,2044,0.03995
81,2045,0.0394
81,2046,0.03885
81,2047,0.0383
81,2048,0.03777
81,2049,0.03724
81,2050,0.03672
81,2051,0.0362
81,2052,0.0357
81,2053,0.0352
81,2054,0.03471
81,2055,0.03422
81,2056,0.03374
81,2057,0.03327
81,2058,0.0328
81,2059,0.03235
81,2060,0.03189
81,2061,0.03145
81,2062,0.03101
81,2063,0.03057
81,2064,0.03015
81,2065,0.02973
81,2066,0.02931
81,2067,0.0289
81,2068,0.0285
81,2069,0.0281
81,2070,0.0277
81,2071,0.02732
81,2072,0.02693
81,2073,0.02656
81,2074,0.02619
81,2075,0.02582
81,2076,0.02546
81,2077,0.0251
81,2078,0.02475
81,2079,0.02441
81,2080,0.02406
81,2081,0.02373
81,2082,0.0234
81,2083,0.02307
81,2084,0.02275
81,2085,0.02243
81,2086,0.02211
81,2087,0.02181
81,2088,0.0215
81,2089,0.0212
81,2090,0.0209
81,2091,0.02061
81,2092,0.02032
81,2093,0.02004
81,2094,0.01976
81,2095,0.01948
81,2096,0.01921
81,2097,0.01894
81,2098,0.01868
81,2099,0.01841
81,2100,0.01816
82,2022,0.06289
82,2023,0.06129
82,2024,0.05969
82,2025,0.05889
82,2026,0.0581
82,2027,0.05732
82,2028,0.05655
82,2029,0.05579
82,2030,0.05504
82,2031,0.0543
82,2032,0.05357
82,2033,0.05285
82,2034,0.05214
82,2035,0.05144
82,2036,0.05075
82,2037,0.05007
82,2038,0.04939
82,2039,0.04873
82,2040,0.04808
82,2041,0.04743
82,2042,0.04679
82,2043,0.04616
82,2044,0.04554
82,2045,0.04493
82,2046,0.04433
82,2047,0.04373
82,2048,0.04315
82,2049,0.04257
82,2050,0.04199
82,2051,0.04143
82,2052,0.04087
82,2053,0.04032
82,2054,0.03978
82,2055,0.03925
82,2056,0.03872
82,2057,0.0382
82,2058,0.03769
82,2059,0.03718
82,2060,0.03668
82,2061,0.03619
82,2062,0.0357
82,2063,0.03522
82,2064,0.03475
82,2065,0.03428
82,2066,0.03382
82,2067,0.03337
82,2068,0.03292
82,2069,0.03248
82,2070,0.03204
82,2071,0.03161
82,2072,0.03119
82,2073,0.03077
82,2074,0.03035
82,2075,0.02995
82,2076,0.02954
82,2077,0.02915
82,2078,0.02876
82,2079,0.02837
82,2080,0.02799
82,2081,0.02761
82,2082,0.02724
82,2083,0.02688
82,2084,0.02651
82,2085,0.02616
82,2086,0.02581
82,2087,0.02546
82,2088,0.02512
82,2089,0.02478
82,2090,0.02445
82,2091,0.02412
82,2092,0.0238
82,2093,0.02348
82,2094,0.02316
82,2095,0.02285
82,2096,0.02254
82,2097,0.02224
82,2098,0.02194
82,2099,0.02165
82,2100,0.02136
83,2022,0.07085
83,2023,0.06909
83,2024,0.06733
83,2025,0.06647
83,2026,0.06562
83,2027,0.06478
83,2028,0.06395
83,2029,0.06313
83,2030,0.06232
83,2031,0.06152
83,2032,0.06074
83,2033,0.05996
83,2034,0.05919
83,2035,0.05843
83,2036,0.05769
83,2037,0.05695
83,2038,0.05622
83,2039,0.0555
83,2040,0.05479
83,2041,0.05409
83,2042,0.05339
83,2043,0.05271
83,2044,0.05203
83,2045,0.05137
83,2046,0.05071
83,2047,0.05006
83,2048,0.04942
83,2049,0.04879
83,2050,0.04816
83,2051,0.04754
83,2052,0.04694
83,2053,0.04634
83,2054,0.04574
83,2055,0.04516
83,2056,0.04458
83,2057,0.04401
83,2058,0.04344
83,2059,0.04289
83,2060,0.04234
83,2061,0.0418
83,2062,0.04126
83,2063,0.04073
83,2064,0.04021
83,2065,0.0397
83,2066,0.03919
83,2067,0.03869
83,2068,0.03819
83,2069,0.0377
83,2070,0.03722
83,2071,0.03674
83,2072,0.03627
83,2073,0.03581
83,2074,0.03535
83,2075,0.0349
83,2076,0.03445
83,2077,0.03401
83,2078,0.03357
83,2079,0.03314
83,2080,0.03272
83,2081,0.0323
83,2082,0.03189
83,2083,0.03148
83,2084,0.03107
83,2085,0.03068
83,2086,0.03028
83,2087,0.0299
83,2088,0.02951
83,2089,0.02913
83,2090,0.02876
83,2091,0.02839
83,2092,0.02803
83,2093,0.02767
83,2094,0.02732
83,2095,0.02697
83,2096,0.02662
83,2097,0.02628
83,2098,0.02594
83,2099,0.02561
83,2100,0.02528
84,2022,0.07986
84,2023,0.07792
84,2024,0.07598
84,2025,0.07506
84,2026,0.07415
84,2027,0.07325
84,2028,0.07237
84,2029,0.07149
84,2030,0.07062
84,2031,0.06977
84,2032,0.06892
84,2033,0.06809
84,2034,0.06726
84,2035,0.06645
84,2036,0.06564
84,2037,0.06485
84,2038,0.06406
84,2039,0.06328
84,2040,0.06252
84,2041,0.06176
84,2042,0.06101
84,2043,0.06027
84,2044,0.05954
84,2045,0.05882
84,2046,0.05811
84,2047,0.0574
84,2048,0.05671
84,2049,0.05602
84,2050,0.05534
84,2051,0.05467
84,2052,0.05401
84,2053,0.05335
84,2054,0.05271
84,2055,0.05207
84,2056,0.05144
84,2057,0.05081
84,2058,0.0502
84,2059,0.04959
84,2060,0.04899
84,2061,0.04839
84,2062,0.04781
84,2063,0.04723
84,2064,0.04666
84,2065,0.04609
84,2066,0.04553
84,2067,0.04498
84,2068,0.04443
84,2069,0.0439
84,2070,0.04336
84,2071,0.04284
84,2072,0.04232
84,2073,0.04181
84,2074,0.0413
84,2075,0.0408
84,2076,0.0403
84,2077,0.03982
84,2078,0.03933
84,2079,0.03886
84,2080,0.03839
84,2081,0.03792
84,2082,0.03746
84,2083,0.03701
84,2084,0.03656
84,2085,0.03612
84,2086,0.03568
84,2087,0.03525
84,2088,0.03482
84,2089,0.0344
84,2090,0.03398
84,2091,0.03357
84,2092,0.03316
84,2093,0.03276
84,2094,0.03236
84,2095,0.03197
84,2096,0.03158
84,2097,0.0312
84,2098,0.03082
84,2099,0.03045
84,2100,0.03008
85,2022,0.09002
85,2023,0.08788
85,2024,0.08574
85,2025,0.08476
85,2026,0.08379
85,2027,0.08284
85,2028,0.08189
85,2029,0.08096
85,2030,0.08004
85,2031,0.07912
85,2032,0.07822
85,2033,0.07733
85,2034,0.07645
85,2035,0.07558
85,2036,0.07471
85,2037,0.07386
85,2038,0.07302
85,2039,0.07219
85,2040,0.07136
85,2041,0.07055
85,2042,0.06975
85,2043,0.06895
85,2044,0.06816
85,2045,0.06739
85,2046,0.06662
85,2047,0.06586
85,2048,0.06511
85,2049,0.06437
85,2050,0.06363
85,2051,0.06291
85,2052,0.06219
85,2053,0.06148
85,2054,0.06078
85,2055,0.06009
85,2056,0.0594
85,2057,0.05872
85,2058,0.05805
85,2059,0.05739
85,2060,0.05674
85,2061,0.05609
85,2062,0.05545
85,2063,0.05482
85,2064,0.05419
85,2065,0.05358
85,2066,0.05296
85,2067,0.05236
85,2068,0.05176
85,2069,0.05117
85,2070,0.05059
85,2071,0.05001
85,2072,0.04944
85,2073,0.04888
85,2074,0.04832
85,2075,0.04777
85,2076,0.04723
85,2077,0.04669
85,2078,0.04616
85,2079,0.04563
85,2080,0.04511
85,2081,0.04459
85,2082,0.04409
85,2083,0.04358
85,2084,0.04309
85,2085,0.0426
85,2086,0.04211
85,2087,0.04163
85,2088,0.04115
85,2089,0.04069
85,2090,0.04022
85,2091,0.03976
85,2092,0.03931
85,2093,0.03886
85,2094,0.03842
85,2095,0.03798
85,2096,0.03755
85,2097,0.03712
85,2098,0.0367
85,2099,0.03628
85,2100,0.03586
86,2022,0.1014
86,2023,0.09902
86,2024,0.09665
86,2025,0.09562
86,2026,0.0946
86,2027,0.09358
86,2028,0.09258
86,2029,0.0916
86,2030,0.09062
86,2031,0.08965
86,2032,0.08869
86,2033,0.08774
86,2034,0.08681
86,2035,0.08588
86,2036,0.08496
86,2037,0.08405
86,2038,0.08315
86,2039,0.08227
86,2040,0.08139
86,2041,0.08052
86,2042,0.07966
86,2043,0.07881
86,2044,0.07796
86,2045,0.07713
86,2046,0.07631
86,2047,0.07549
86,2048,0.07468
86,2049,0.07389
86,2050,0.0731
86,2051,0.07232
86,2052,0.07154
86,2053,0.07078
86,2054,0.07002
86,2055,0.06927
86,2056,0.06853
86,2057,0.0678
86,2058,0.06708
86,2059,0.06636
86,2060,0.06565
86,2061,0.06495
86,2062,0.06426
86,2063,0.06357
86,2064,0.06289
86,2065,0.06222
86,2066,0.06155
86,2067,0.06089
86,2068,0.06024
86,2069,0.0596
86,2070,0.05896
86,2071,0.05833
86,2072,0.05771
86,2073,0.05709
86,2074,0.05648
86,2075,0.05588
86,2076,0.05528
86,2077,0.05469
86,2078,0.05411
86,2079,0.05353
86,2080,0.05296
86,2081,0.05239
86,2082,0.05183
86,2083,0.05128
86,2084,0.05073
86,2085,0.05019
86,2086,0.04965
86,2087,0.04912
86,2088,0.0486
86,2089,0.04808
86,2090,0.04756
86,2091,0.04705
86,2092,0.04655
86,2093,0.04605
86,2094,0.04556
86,2095,0.04508
86,2096,0.04459
86,2097,0.04412
86,2098,0.04365
86,2099,0.04318
86,2100,0.04272
87,2022,0.11402
87,2023,0.11138
87,2024,0.10874
87,2025,0.10766
87,2026,0.10658
87,2027,0.10551
87,2028,0.10446
87,2029,0.10341
87,2030,0.10238
87,2031,0.10135
87,2032,0.10034
87,2033,0.09934
87,2034,0.09834
87,2035,0.09736
87,2036,0.09639
87,2037,0.09542
87,2038,0.09447
87,2039,0.09352
87,2040,0.09259
87,2041,0.09166
87,2042,0.09075
87,2043,0.08984
87,2044,0.08894
87,2045,0.08805
87,2046,0.08717
87,2047,0.0863
87,2048,0.08544
87,2049,0.08458
87,2050,0.08373
87,2051,0.0829
87,2052,0.08207
87,2053,0.08125
87,2054,0.08044
87,2055,0.07963
87,2056,0.07883
87,2057,0.07805
87,2058,0.07727
87,2059,0.07649
87,2060,0.07573
87,2061,0.07497
87,2062,0.07422
87,2063,0.07348
87,2064,0.07274
87,2065,0.07202
87,2066,0.0713
87,2067,0.07058
87,2068,0.06988
87,2069,0.06918
87,2070,0.06849
87,2071,0.0678
87,2072,0.06712
87,2073,0.06645
87,2074,0.06579
87,2075,0.06513
87,2076,0.06448
87,2077,0.06383
87,2078,0.0632
87,2079,0.06256
87,2080,0.06194
87,2081,0.06132
87,2082,0.0607
87,2083,0.0601
87,2084,0.0595
87,2085,0.0589
87,2086,0.05831
87,2087,0.05773
87,2088,0.05715
87,2089,0.05658
87,2090,0.05601
87,2091,0.05545
87,2092,0.0549
87,2093,0.05435
87,2094,0.05381
87,2095,0.05327
87,2096,0.05274
87,2097,0.05221
87,2098,0.05169
87,2099,0.05117
87,2100,0.05066
88,2022,0.12786
88,2023,0.1249
88,2024,0.12194
88,2025,0.12079
88,2026,0.11966
88,2027,0.11854
88,2028,0.11743
88,2029,0.11633
88,2030,0.11524
88,2031,0.11416
88,2032,0.11309
88,2033,0.11203
88,2034,0.11098
88,2035,0.10994
88,2036,0.10891
88,2037,0.10789
88,2038,0.10688
88,2039,0.10588
88,2040,0.10489
88,2041,0.1039
88,2042,0.10293
88,2043,0.10196
88,2044,0.10101
88,2045,0.10006
88,2046,0.09913
88,2047,0.0982
88,2048,0.09728
88,2049,0.09636
88,2050,0.09546
88,2051,0.09457
88,2052,0.09368
88,2053,0.0928
88,2054,0.09193
88,2055,0.09107
88,2056,0.09022
88,2057,0.08937
88,2058,0.08854
88,2059,0.08771
88,2060,0.08688
88,2061,0.08607
88,2062,0.08526
88,2063,0.08446
88,2064,0.08367
88,2065,0.08289
88,2066,0.08211
88,2067,0.08134
88,2068,0.08058
88,2069,0.07983
88,2070,0.07908
88,2071,0.07834
88,2072,0.0776
88,2073,0.07688
88,2074,0.07615
88,2075,0.07544
88,2076,0.07473
88,2077,0.07403
88,2078,0.07334
88,2079,0.07265
88,2080,0.07197
88,2081,0.0713
88,2082,0.07063
88,2083,0.06997
88,2084,0.06931
88,2085,0.06866
88,2086,0.06802
88,2087,0.06738
88,2088,0.06675
88,2089,0.06613
88,2090,0.06551
88,2091,0.06489
88,2092,0.06428
88,2093,0.06368
88,2094,0.06308
88,2095,0.06249
88,2096,0.06191
88,2097,0.06133
88,2098,0.06075
88,2099,0.06018
88,2100,0.05962
89,2022,0.14281
89,2023,0.13948
89,2024,0.13615
89,2025,0.13495
89,2026,0.13376
89,2027,0.13258
89,2028,0.13141
89,2029,0.13025
89,2030,0.12911
89,2031,0.12797
89,2032,0.12684
89,2033,0.12572
89,2034,0.12461
89,2035,0.12351
89,2036,0.12243
89,2037,0.12135
89,2038,0.12028
89,2039,0.11922
89,2040,0.11816
89,2041,0.11712
89,2042,0.11609
89,2043,0.11507
89,2044,0.11405
89,2045,0.11305
89,2046,0.11205
89,2047,0.11106
89,2048,0.11008
89,2049,0.10911
89,2050,0.10815
89,2051,0.1072
89,2052,0.10625
89,2053,0.10532
89,2054,0.10439
89,2055,0.10347
89,2056,0.10255
89,2057,0.10165
89,2058,0.10075
89,2059,0.09987
89,2060,0.09899
89,2061,0.09811
89,2062,0.09725
89,2063,0.09639
89,2064,0.09554
89,2065,0.0947
89,2066,0.09386
89,2067,0.09304
89,2068,0.09222
89,2069,0.0914
89,2070,0.0906
89,2071,0.0898
89,2072,0.08901
89,2073,0.08822
89,2074,0.08744
89,2075,0.08667
89,2076,0.08591
89,2077,0.08515
89,2078,0.0844
89,2079,0.08366
89,2080,0.08292
89,2081,0.08219
89,2082,0.08146
89,2083,0.08074
89,2084,0.08003
89,2085,0.07933
89,2086,0.07863
89,2087,0.07793
89,2088,0.07725
89,2089,0.07657
89,2090,0.07589
89,2091,0.07522
89,2092,0.07456
89,2093,0.0739
89,2094,0.07325
89,2095,0.0726
89,2096,0.07196
89,2097,0.07133
89,2098,0.0707
89,2099,0.07008
89,2100,0.06946
90,2022,0.15876
90,2023,0.15506
90,2024,0.15136
90,2025,0.15013
90,2026,0.14891
90,2027,0.14769
90,2028,0.14649
90,2029,0.1453
90,2030,0.14412
90,2031,0.14295
90,2032,0.14179
90,2033,0.14064
90,2034,0.13949
90,2035,0.13836
90,2036,0.13723
90,2037,0.13612
90,2038,0.13501
90,2039,0.13391
90,2040,0.13282
90,2041,0.13174
90,2042,0.13067
90,2043,0.12961
90,2044,0.12856
90,2045,0.12751
90,2046,0.12647
90,2047,0.12545
90,2048,0.12443
90,2049,0.12342
90,2050,0.12241
90,2051,0.12142
90,2052,0.12043
90,2053,0.11945
90,2054,0.11848
90,2055,0.11752
90,2056,0.11656
90,2057,0.11561
90,2058,0.11467
90,2059,0.11374
90,2060,0.11282
90,2061,0.1119
90,2062,0.11099
90,2063,0.11009
90,2064,0.10919
90,2065,0.1083
90,2066,0.10742
90,2067,0.10655
90,2068,0.10568
90,2069,0.10482
90,2070,0.10397
90,2071,0.10313
90,2072,0.10229
90,2073,0.10146
90,2074,0.10063
90,2075,0.09981
90,2076,0.099
90,2077,0.0982
90,2078,0.0974
90,2079,0.09661
90,2080,0.09582
90,2081,0.09504
90,2082,0.09427
90,2083,0.0935
90,2084,0.09274
90,2085,0.09199
90,2086,0.09124
90,2087,0.0905
